Store ID,Store Name,Store Size,Region/Zone,Product_id,Category,Location,Purchase Amount (USD),Promo_code,Discount,Date,Previous Purchases,Age,Gender,Review Rating,Customer_ID,Year,Month,Season,Hour,Day_of_Week,Week_of_Year,Quarter,Is_Weekend,Age_bins,Recency,Frequency,Monetary
1121.0,Store_1121,Small,East,64.0,Accessories,"Florida, Coastal",650.1850000000001,1.0,5.0,2023-09-21 22:16:14,12.0,65,Male,4.0,142.0,2023,9,Autumn,22,Thursday,38,3,False,Senior,837,17,6646.48
1325.0,Store_1325,Large,South,50.0,Footwear,"California, Suburban",484.286,0.0,10.0,2021-09-16 08:38:16,6.0,45,Female,4.0,295.0,2021,9,Autumn,8,Thursday,37,3,False,Adult,1572,27,8462.72
1527.0,Store_1527,Large,North,27.0,Electronics,"Illinois, Urban",68.28999999999999,1.0,20.0,2023-12-04 04:02:20,8.0,18,Male,1.0,225.0,2023,12,Winter,4,Monday,49,4,False,Child,763,26,10160.89
1780.0,Store_1780,Small,East,40.0,Electronics,"Illinois, Urban",353.11,1.0,20.0,2020-11-17 17:54:09,12.0,25,Female,4.0,210.0,2020,11,Autumn,17,Tuesday,47,4,False,Young Adult,1875,20,8003.45
1747.0,Store_1747,Large,East,21.0,Electronics,"Texas, Rural",415.9500000000001,0.0,10.0,2020-11-15 15:42:59,4.0,35,Male,3.0,304.0,2020,11,Autumn,15,Sunday,46,4,True,Young Adult,1877,17,5961.17
1120.0,Store_1120,Medium,East,27.0,Electronics,"New York, Industrial",595.545,0.0,5.0,2025-10-27 04:57:01,3.0,45,Male,4.0,125.0,2025,10,Autumn,4,Monday,44,4,False,Adult,70,23,7853.31
1138.0,Store_1138,Medium,North,12.0,Clothing,"New York, Downtown",105.924,0.0,25.0,2022-07-29 19:21:25,6.0,35,Female,4.0,347.0,2022,7,Summer,19,Friday,30,3,False,Young Adult,1256,20,5998.63
1086.0,Store_1086,Large,East,4.0,Clothing,"Illinois, Suburban",552.9119999999999,0.0,20.0,2022-01-18 06:20:13,11.0,35,Male,3.0,149.0,2022,1,Winter,6,Tuesday,3,1,False,Young Adult,1448,17,5538.87
1129.0,Store_1129,Medium,East,7.0,Clothing,"California, Suburban",348.09599999999995,0.0,20.0,2023-01-29 06:41:20,6.0,18,Female,5.0,226.0,2023,1,Winter,6,Sunday,4,1,True,Child,1072,29,9756.09
1251.0,Store_1251,Small,East,55.0,Footwear,"Texas, Suburban",465.245,0.0,10.0,2021-06-17 19:28:31,7.0,45,Female,4.0,46.0,2021,6,Summer,19,Thursday,24,2,False,Adult,1663,23,8166.56
1861.0,Store_1861,Large,North,62.0,Accessories,"New York, Downtown",545.831,0.0,15.0,2024-12-22 12:20:18,8.0,65,Male,3.0,479.0,2024,12,Winter,12,Sunday,51,4,True,Senior,379,13,3794.8
1786.0,Store_1786,Medium,West,22.0,Electronics,"Illinois, Urban",724.615,1.0,25.0,2023-09-09 15:28:27,11.0,18,Female,2.0,463.0,2023,9,Autumn,15,Saturday,36,3,True,Child,849,22,7902.81
1359.0,Store_1359,Large,North,45.0,Footwear,"California, Urban",366.058,0.0,20.0,2022-11-11 12:29:52,9.0,25,Female,3.0,285.0,2022,11,Autumn,12,Friday,45,4,False,Young Adult,1151,17,6293.28
1812.0,Store_1812,Large,East,23.0,Electronics,"California, Coastal",591.105,0.0,10.0,2020-01-23 00:56:56,8.0,25,Female,5.0,357.0,2020,1,Winter,0,Thursday,4,1,False,Young Adult,2174,19,6834.46
1429.0,Store_1429,Large,West,16.0,Clothing,"California, Suburban",494.472,0.0,30.0,2023-09-30 23:17:50,10.0,25,Male,2.0,474.0,2023,9,Autumn,23,Saturday,39,3,True,Young Adult,828,17,5098.51
1944.0,Store_1944,Large,East,15.0,Clothing,"California, Coastal",276.184,1.0,15.0,2024-08-23 21:19:38,15.0,35,Male,4.0,281.0,2024,8,Summer,21,Friday,34,3,False,Young Adult,500,21,7900.29
1590.0,Store_1590,Large,East,37.0,Electronics,"Illinois, Rural",720.76,1.0,20.0,2022-01-21 04:53:46,17.0,18,Male,3.0,471.0,2022,1,Winter,4,Friday,3,1,False,Child,1445,22,8259.98
1500.0,Store_1500,Medium,East,31.0,Electronics,"Texas, Suburban",64.23,0.0,10.0,2021-10-01 16:30:14,11.0,35,Male,1.0,412.0,2021,10,Autumn,16,Friday,39,4,False,Young Adult,1557,23,6366.76
1809.0,Store_1809,Large,North,64.0,Accessories,"Illinois, Rural",620.022,0.0,10.0,2024-01-30 15:17:23,6.0,35,Male,4.0,168.0,2024,1,Winter,15,Tuesday,5,1,False,Young Adult,706,12,4253.5
1928.0,Store_1928,Small,South,24.0,Electronics,"California, Suburban",440.19,0.0,25.0,2022-07-28 22:50:47,9.0,45,Female,3.0,4.0,2022,7,Summer,22,Thursday,30,3,False,Adult,1257,14,4216.52
1875.0,Store_1875,Medium,South,4.0,Clothing,"Texas, Urban",185.268,0.0,0.0,2021-06-20 19:27:52,7.0,35,Female,3.0,51.0,2021,6,Summer,19,Sunday,24,2,True,Young Adult,1660,17,6186.58
1424.0,Store_1424,Medium,East,39.0,Electronics,"New York, Suburban",434.545,1.0,0.0,2020-08-28 13:04:18,6.0,18,Female,4.0,200.0,2020,8,Summer,13,Friday,35,3,False,Child,1956,28,8848.46
1374.0,Store_1374,Large,South,62.0,Accessories,"New York, Suburban",419.276,0.0,30.0,2025-05-22 05:03:13,8.0,45,Female,2.0,362.0,2025,5,Spring,5,Thursday,21,2,False,Adult,228,27,8248.73
1964.0,Store_1964,Large,East,76.0,Accessories,"Illinois, Rural",93.577,1.0,25.0,2021-12-29 02:31:18,9.0,45,Female,5.0,440.0,2021,12,Winter,2,Wednesday,52,4,False,Adult,1468,23,8182.71
1853.0,Store_1853,Medium,South,20.0,Clothing,"Texas, Rural",358.2369468421053,0.0,20.0,2021-02-02 21:33:22,10.0,35,Female,3.3130434782608695,29.0,2021,2,Winter,21,Tuesday,5,1,False,Young Adult,1798,29,8013.19
1730.0,Store_1730,Medium,East,53.0,Footwear,"Illinois, Rural",497.4860000000001,0.0,10.0,2022-01-31 04:59:54,10.0,25,Female,4.0,463.0,2022,1,Winter,4,Monday,5,1,False,Young Adult,1435,22,7902.81
1110.0,Store_1110,Medium,East,28.0,Electronics,"Texas, Suburban",728.895,0.0,10.0,2025-04-30 02:32:04,10.0,25,Female,4.0,370.0,2025,4,Spring,2,Wednesday,18,2,False,Young Adult,250,12,4904.58
1226.0,Store_1226,Large,East,79.0,Accessories,"Texas, Urban",395.07,0.0,25.0,2021-05-03 03:46:23,17.0,35,Male,3.0,198.0,2021,5,Spring,3,Monday,18,2,False,Young Adult,1708,17,5987.46
1786.0,Store_1786,Small,North,22.0,Electronics,"Illinois, Suburban",255.375,0.0,30.0,2024-10-17 16:25:47,10.0,35,Female,4.0,117.0,2024,10,Autumn,16,Thursday,42,4,False,Young Adult,445,24,6736.53
1767.0,Store_1767,Large,West,37.0,Electronics,"Texas, Urban",429.15,0.0,0.0,2023-02-04 23:24:44,8.0,25,Female,5.0,3.0,2023,2,Winter,23,Saturday,5,1,True,Young Adult,1066,19,7011.74
1038.0,Store_1038,Large,North,52.0,Footwear,"California, Suburban",12.54,0.0,15.0,2024-12-17 02:17:43,11.0,45,Female,4.0,472.0,2024,12,Winter,2,Tuesday,51,4,False,Adult,384,17,5851.51
1134.0,Store_1134,Large,South,74.0,Accessories,"Texas, Rural",598.5590000000001,0.0,10.0,2024-02-20 21:28:14,10.0,55,Female,4.0,49.0,2024,2,Winter,21,Tuesday,8,1,False,Adult,685,24,7319.85
1609.0,Store_1609,Small,East,73.0,Accessories,"Illinois, Suburban",119.028,0.0,15.0,2024-12-22 21:04:06,9.0,65,Female,2.0,79.0,2024,12,Winter,21,Sunday,51,4,True,Senior,379,17,4604.65
1033.0,Store_1033,Large,East,10.0,Clothing,"New York, Downtown",370.308,0.0,0.0,2025-07-05 23:24:48,12.0,35,Male,1.0,262.0,2025,7,Summer,23,Saturday,27,3,True,Young Adult,184,15,4938.7
1986.0,Store_1986,Small,South,4.0,Clothing,"Florida, Suburban",34.108000000000004,1.0,5.0,2025-05-11 15:17:53,8.0,35,Female,5.0,237.0,2025,5,Spring,15,Sunday,19,2,True,Young Adult,239,18,6243.24
1427.0,Store_1427,Medium,West,27.0,Electronics,"Texas, Urban",183.79,1.0,10.0,2024-06-11 11:03:55,5.0,45,Male,4.0,245.0,2024,6,Summer,11,Tuesday,24,2,False,Adult,573,25,7501.86
1964.0,Store_1964,Medium,North,62.0,Accessories,"Florida, Coastal",121.303,0.0,20.0,2025-03-10 17:59:07,13.0,35,Male,3.0,226.0,2025,3,Spring,17,Monday,11,1,False,Young Adult,301,29,9756.09
1067.0,Store_1067,Small,South,35.0,Electronics,"Texas, Urban",139.765,1.0,20.0,2021-05-21 17:00:09,10.0,18,Male,2.0,46.0,2021,5,Spring,17,Friday,20,2,False,Child,1690,23,8166.56
1702.0,Store_1702,Small,South,64.0,Accessories,"Illinois, Urban",364.689,0.0,20.0,2024-04-16 07:32:51,8.0,65,Female,1.0,266.0,2024,4,Spring,7,Tuesday,16,2,False,Senior,629,27,7457.7
1198.0,Store_1198,Small,East,69.0,Accessories,"Illinois, Suburban",627.341,0.0,20.0,2020-12-18 09:08:49,11.0,65,Female,4.0,416.0,2020,12,Winter,9,Friday,51,4,False,Senior,1844,11,4701.87
1559.0,Store_1559,Medium,South,46.0,Footwear,"Texas, Urban",91.257,1.0,10.0,2023-07-30 14:54:51,8.0,45,Male,2.0,487.0,2023,7,Summer,14,Sunday,30,3,True,Adult,890,24,8443.56
1258.0,Store_1258,Medium,North,57.0,Footwear,"Illinois, Rural",481.448,0.0,15.0,2020-02-01 16:49:28,10.0,35,Female,4.0,446.0,2020,2,Winter,16,Saturday,5,1,True,Young Adult,2165,17,5931.02
1724.0,Store_1724,Small,South,47.0,Footwear,"Illinois, Suburban",65.34100000000001,1.0,5.0,2025-11-25 10:40:23,9.0,35,Female,4.0,30.0,2025,11,Autumn,10,Tuesday,48,4,False,Young Adult,41,32,12331.57
1673.0,Store_1673,Medium,South,36.0,Electronics,"Texas, Suburban",75.885,0.0,5.0,2025-04-16 05:00:27,12.0,18,Female,4.0,412.0,2025,4,Spring,5,Wednesday,16,2,False,Child,264,23,6366.76
1624.0,Store_1624,Large,North,57.0,Footwear,"New York, Downtown",359.536,1.0,10.0,2024-10-24 04:13:27,8.0,45,Male,4.0,203.0,2024,10,Autumn,4,Thursday,43,4,False,Adult,438,12,3685.38
1136.0,Store_1136,Large,North,48.0,Footwear,"Texas, Rural",320.661,0.0,15.0,2020-05-25 15:24:08,9.0,35,Female,4.0,193.0,2020,5,Spring,15,Monday,22,2,False,Young Adult,2051,23,6968.42
1828.0,Store_1828,Medium,South,3.0,Clothing,"New York, Industrial",214.404,0.0,5.0,2021-10-30 02:06:28,14.0,18,Female,4.0,175.0,2021,10,Autumn,2,Saturday,43,4,True,Child,1528,18,6511.72
1915.0,Store_1915,Large,East,80.0,Accessories,"Illinois, Rural",358.2369468421053,0.0,25.0,2024-12-06 07:13:16,11.0,35,Female,3.3130434782608695,335.0,2024,12,Winter,7,Friday,49,4,False,Young Adult,395,20,5137.43
1935.0,Store_1935,Large,South,66.0,Accessories,"New York, Industrial",493.883,0.0,15.0,2025-03-09 14:12:35,12.0,35,Male,5.0,83.0,2025,3,Spring,14,Sunday,10,1,True,Young Adult,302,23,8492.4
1380.0,Store_1380,Large,South,58.0,Footwear,"Illinois, Suburban",437.801,1.0,15.0,2024-07-24 17:05:32,9.0,45,Female,4.0,115.0,2024,7,Summer,17,Wednesday,30,3,False,Adult,530,16,6004.79
1523.0,Store_1523,Small,North,71.0,Accessories,"New York, Industrial",20.631,0.0,0.0,2022-10-07 10:27:42,10.0,35,Male,3.0,441.0,2022,10,Autumn,10,Friday,40,4,False,Young Adult,1186,24,6926.44
1870.0,Store_1870,Medium,South,6.0,Clothing,"New York, Suburban",57.91199999999999,0.0,15.0,2023-09-23 02:15:30,8.0,25,Female,3.0,434.0,2023,9,Autumn,2,Saturday,38,3,True,Young Adult,835,25,9333.51
1237.0,Store_1237,Large,South,13.0,Clothing,"Texas, Suburban",24.016,1.0,25.0,2020-10-30 17:45:30,9.0,35,Female,3.0,245.0,2020,10,Autumn,17,Friday,44,4,False,Young Adult,1893,25,7501.86
1283.0,Store_1283,Large,North,49.0,Footwear,"New York, Suburban",358.2369468421053,0.0,5.0,2021-10-01 13:32:44,8.0,35,Female,3.3130434782608695,256.0,2021,10,Autumn,13,Friday,39,4,False,Young Adult,1557,18,7082.13
1687.0,Store_1687,Medium,North,8.0,Clothing,"Illinois, Suburban",505.704,0.0,5.0,2021-03-06 14:21:38,6.0,25,Male,4.0,346.0,2021,3,Spring,14,Saturday,9,1,True,Young Adult,1766,30,11301.8
1736.0,Store_1736,Large,North,73.0,Accessories,"Texas, Rural",66.222,0.0,25.0,2024-08-17 03:15:03,11.0,65,Male,4.0,146.0,2024,8,Summer,3,Saturday,33,3,True,Senior,506,15,4742.48
1457.0,Store_1457,Large,East,34.0,Electronics,"New York, Suburban",537.585,0.0,20.0,2025-02-09 10:54:26,12.0,25,Female,3.0,305.0,2025,2,Winter,10,Sunday,6,1,True,Young Adult,330,19,6308.19
1586.0,Store_1586,Large,South,61.0,Accessories,"Texas, Urban",637.2860000000001,0.0,15.0,2023-02-15 08:23:40,11.0,55,Male,4.0,117.0,2023,2,Winter,8,Wednesday,7,1,False,Adult,1055,24,6736.53
1134.0,Store_1134,Medium,South,25.0,Electronics,"Florida, Suburban",618.375,0.0,20.0,2020-04-14 23:57:45,12.0,25,Female,2.0,237.0,2020,4,Spring,23,Tuesday,16,2,False,Young Adult,2091,18,6243.24
1081.0,Store_1081,Large,North,46.0,Footwear,"Texas, Urban",358.2369468421053,0.0,0.0,2024-09-29 06:52:23,18.0,35,Female,3.3130434782608695,215.0,2024,9,Autumn,6,Sunday,39,3,True,Young Adult,463,18,5505.2
1594.0,Store_1594,Large,East,29.0,Electronics,"Florida, Suburban",682.0,1.0,20.0,2024-10-24 11:55:54,9.0,45,Female,1.0,13.0,2024,10,Autumn,11,Thursday,43,4,False,Adult,438,20,6557.65
1653.0,Store_1653,Large,South,20.0,Clothing,"Florida, Suburban",585.4,1.0,20.0,2024-03-04 19:45:01,10.0,18,Male,2.0,355.0,2024,3,Spring,19,Monday,10,1,False,Child,672,22,7777.73
1208.0,Store_1208,Large,North,73.0,Accessories,"Texas, Rural",472.956,1.0,0.0,2024-10-02 16:35:00,15.0,45,Male,3.0,95.0,2024,10,Autumn,16,Wednesday,40,4,False,Adult,460,14,4205.29
1726.0,Store_1726,Small,East,21.0,Electronics,"Illinois, Suburban",467.985,0.0,20.0,2025-08-31 10:18:20,9.0,18,Male,4.0,359.0,2025,8,Summer,10,Sunday,35,3,True,Child,127,21,6472.23
1402.0,Store_1402,Medium,South,66.0,Accessories,"Illinois, Suburban",406.344,1.0,15.0,2023-10-28 15:26:35,9.0,65,Male,3.0,20.0,2023,10,Autumn,15,Saturday,43,4,True,Senior,800,17,4800.71
1821.0,Store_1821,Large,East,47.0,Footwear,"Illinois, Urban",453.1120000000001,0.0,15.0,2020-02-19 00:46:19,11.0,45,Male,6.0,211.0,2020,2,Winter,0,Wednesday,8,1,False,Adult,2147,24,8997.66
1766.0,Store_1766,Large,East,50.0,Footwear,"California, Urban",358.2369468421053,0.0,15.0,2022-05-25 08:05:23,7.0,35,Female,3.3130434782608695,438.0,2022,5,Spring,8,Wednesday,21,2,False,Young Adult,1321,20,6257.61
1187.0,Store_1187,Large,West,4.0,Clothing,"Florida, Coastal",218.26,1.0,15.0,2022-08-09 10:30:45,9.0,18,Male,3.0,249.0,2022,8,Summer,10,Tuesday,32,3,False,Child,1245,18,5870.56
1492.0,Store_1492,Large,East,58.0,Footwear,"Texas, Rural",534.061,0.0,5.0,2024-07-28 18:36:37,14.0,25,Female,4.0,473.0,2024,7,Summer,18,Sunday,30,3,True,Young Adult,526,17,6692.25
1758.0,Store_1758,Medium,North,36.0,Electronics,"Illinois, Rural",50.61,0.0,0.0,2020-01-15 07:26:40,9.0,35,Male,4.0,364.0,2020,1,Winter,7,Wednesday,3,1,False,Young Adult,2182,24,9225.32
1254.0,Store_1254,Small,East,59.0,Footwear,"Illinois, Suburban",369.622,0.0,30.0,2020-07-31 22:37:24,14.0,35,Female,2.0,33.0,2020,7,Summer,22,Friday,31,3,False,Young Adult,1984,17,4212.03
1322.0,Store_1322,Large,East,11.0,Clothing,"Texas, Urban",356.352,0.0,15.0,2022-05-27 10:31:45,10.0,35,Female,4.0,413.0,2022,5,Spring,10,Friday,21,2,False,Young Adult,1319,21,6924.07
1673.0,Store_1673,Small,North,77.0,Accessories,"Florida, Urban",430.134,1.0,0.0,2023-03-29 16:42:41,8.0,45,Male,3.0,469.0,2023,3,Spring,16,Wednesday,13,1,False,Adult,1013,20,6676.59
1856.0,Store_1856,Large,South,62.0,Accessories,"Texas, Suburban",432.084,1.0,10.0,2022-03-27 06:22:47,10.0,35,Female,4.0,251.0,2022,3,Spring,6,Sunday,12,1,True,Young Adult,1380,29,10043.84
1424.0,Store_1424,Large,South,47.0,Footwear,"California, Suburban",77.58300000000001,0.0,10.0,2021-08-18 15:18:56,7.0,25,Female,4.0,62.0,2021,8,Summer,15,Wednesday,33,3,False,Young Adult,1601,26,8257.84
1414.0,Store_1414,Large,North,29.0,Electronics,"California, Suburban",123.13,1.0,25.0,2024-01-16 03:58:47,12.0,45,Female,3.0,114.0,2024,1,Winter,3,Tuesday,3,1,False,Adult,720,20,6067.71
1166.0,Store_1166,Medium,North,14.0,Clothing,"Texas, Urban",51.612,0.0,10.0,2023-08-25 04:45:30,7.0,25,Male,2.0,301.0,2023,8,Summer,4,Friday,34,3,False,Young Adult,864,19,6286.92
1589.0,Store_1589,Small,East,37.0,Electronics,"Florida, Suburban",704.715,0.0,25.0,2025-07-23 18:49:40,13.0,25,Male,1.0,257.0,2025,7,Summer,18,Wednesday,30,3,False,Young Adult,166,18,7026.64
1484.0,Store_1484,Large,East,15.0,Clothing,"Illinois, Rural",370.62,0.0,10.0,2020-12-26 14:02:39,11.0,35,Female,3.0,231.0,2020,12,Winter,14,Saturday,52,4,True,Young Adult,1836,21,6194.91
1435.0,Store_1435,Small,South,47.0,Footwear,"California, Suburban",62.55800000000001,1.0,5.0,2023-10-03 10:06:03,9.0,35,Male,2.0,78.0,2023,10,Autumn,10,Tuesday,40,4,False,Young Adult,825,26,8083.38
1686.0,Store_1686,Large,North,7.0,Clothing,"California, Urban",358.2369468421053,0.0,10.0,2020-03-16 10:47:21,7.0,35,Female,3.3130434782608695,221.0,2020,3,Spring,10,Monday,12,1,False,Young Adult,2121,15,4293.68
1531.0,Store_1531,Medium,East,14.0,Clothing,"Florida, Coastal",233.284,1.0,20.0,2024-09-29 10:18:57,13.0,18,Male,5.0,299.0,2024,9,Autumn,10,Sunday,39,3,True,Child,463,19,4967.12
1607.0,Store_1607,Large,North,49.0,Footwear,"California, Coastal",90.88200000000002,0.0,5.0,2020-08-05 20:12:10,11.0,25,Male,3.0,447.0,2020,8,Summer,20,Wednesday,32,3,False,Young Adult,1979,13,3530.47
1480.0,Store_1480,Medium,South,29.0,Electronics,"California, Urban",619.1850000000001,0.0,15.0,2024-01-28 06:38:38,7.0,45,Female,2.0,125.0,2024,1,Winter,6,Sunday,4,1,True,Adult,708,23,7853.31
1179.0,Store_1179,Large,South,57.0,Footwear,"Florida, Suburban",429.05500000000006,0.0,20.0,2022-03-14 02:54:18,12.0,35,Female,1.0,168.0,2022,3,Spring,2,Monday,11,1,False,Young Adult,1393,12,4253.5
1606.0,Store_1606,Large,North,2.0,Clothing,"Texas, Rural",294.88,1.0,10.0,2020-07-08 13:04:12,14.0,25,Male,4.0,409.0,2020,7,Summer,13,Wednesday,28,3,False,Young Adult,2007,28,8196.13
1070.0,Store_1070,Large,East,52.0,Footwear,"Illinois, Urban",302.611,1.0,20.0,2025-04-13 08:41:37,12.0,25,Male,3.0,207.0,2025,4,Spring,8,Sunday,15,2,True,Young Adult,267,18,6516.97
1701.0,Store_1701,Small,West,16.0,Clothing,"Illinois, Rural",278.62,1.0,10.0,2023-01-18 22:11:36,8.0,25,Female,3.0,301.0,2023,1,Winter,22,Wednesday,3,1,False,Young Adult,1083,19,6286.92
1900.0,Store_1900,Small,East,42.0,Footwear,"California, Coastal",308.0,0.0,10.0,2020-12-08 07:02:56,6.0,45,Male,3.0,7.0,2020,12,Winter,7,Tuesday,50,4,False,Adult,1854,19,5408.34
1440.0,Store_1440,Large,West,75.0,Accessories,"Illinois, Rural",479.648,0.0,0.0,2020-08-11 17:51:59,9.0,55,Male,2.0,200.0,2020,8,Summer,17,Tuesday,33,3,False,Adult,1973,28,8848.46
1643.0,Store_1643,Medium,North,66.0,Accessories,"Texas, Rural",580.999,1.0,15.0,2021-02-01 00:21:12,8.0,45,Male,4.0,294.0,2021,2,Winter,0,Monday,5,1,False,Adult,1799,26,10619.06
1138.0,Store_1138,Medium,East,51.0,Footwear,"California, Suburban",330.264,0.0,15.0,2021-12-05 09:30:20,10.0,35,Male,4.0,141.0,2021,12,Winter,9,Sunday,48,4,True,Young Adult,1492,16,5149.57
1786.0,Store_1786,Large,South,37.0,Electronics,"Illinois, Urban",107.46,0.0,15.0,2025-05-12 04:29:52,14.0,45,Female,2.0,266.0,2025,5,Spring,4,Monday,20,2,False,Adult,238,27,7457.7
1101.0,Store_1101,Medium,South,4.0,Clothing,"New York, Industrial",465.972,0.0,15.0,2023-01-08 03:16:01,8.0,18,Male,2.0,66.0,2023,1,Winter,3,Sunday,1,1,True,Child,1093,29,9844.18
1467.0,Store_1467,Medium,North,79.0,Accessories,"New York, Suburban",250.146,0.0,5.0,2020-12-18 12:42:28,8.0,65,Female,1.0,18.0,2020,12,Winter,12,Friday,51,4,False,Senior,1844,26,8200.11
1282.0,Store_1282,Small,East,25.0,Electronics,"New York, Suburban",487.96,1.0,5.0,2024-02-08 22:01:48,7.0,25,Male,4.0,493.0,2024,2,Winter,22,Thursday,6,1,False,Young Adult,697,19,7566.68
1028.0,Store_1028,Medium,East,12.0,Clothing,"New York, Suburban",138.772,1.0,15.0,2024-09-09 03:45:00,5.0,18,Male,7.0,447.0,2024,9,Autumn,3,Monday,37,3,False,Child,483,13,3530.47
1017.0,Store_1017,Large,South,79.0,Accessories,"New York, Suburban",358.2369468421053,0.0,15.0,2024-08-13 11:59:29,14.0,35,Female,3.3130434782608695,206.0,2024,8,Summer,11,Tuesday,33,3,False,Young Adult,510,28,7913.39
1932.0,Store_1932,Medium,South,61.0,Accessories,"California, Suburban",56.553,1.0,25.0,2023-02-27 19:05:50,13.0,45,Female,3.0,165.0,2023,2,Winter,19,Monday,9,1,False,Adult,1043,24,7917.84
1956.0,Store_1956,Large,East,51.0,Footwear,"Florida, Suburban",180.48800000000003,0.0,15.0,2025-04-18 19:14:35,10.0,45,Female,3.0,39.0,2025,4,Spring,19,Friday,16,2,False,Adult,262,23,7315.6
1755.0,Store_1755,Medium,West,6.0,Clothing,"Florida, Suburban",363.12,0.0,25.0,2020-03-03 17:29:57,12.0,25,Male,4.0,18.0,2020,3,Spring,17,Tuesday,10,1,False,Young Adult,2134,26,8200.11
1686.0,Store_1686,Large,East,24.0,Electronics,"California, Coastal",259.29999999999995,1.0,15.0,2023-04-03 12:22:02,9.0,25,Female,1.0,275.0,2023,4,Spring,12,Monday,14,2,False,Young Adult,1008,20,6345.14
1507.0,Store_1507,Small,South,37.0,Electronics,"California, Urban",202.045,1.0,5.0,2023-08-04 08:49:11,13.0,18,Female,3.0,435.0,2023,8,Summer,8,Friday,31,3,False,Child,885,17,6197.17
1600.0,Store_1600,Large,North,32.0,Electronics,"Texas, Rural",756.22,1.0,0.0,2021-04-15 03:18:47,10.0,18,Male,3.0,491.0,2021,4,Spring,3,Thursday,15,2,False,Child,1726,21,8303.43
1019.0,Store_1019,Large,North,10.0,Clothing,"Florida, Suburban",609.316,1.0,30.0,2023-04-14 13:43:39,11.0,25,Male,3.0,333.0,2023,4,Spring,13,Friday,15,2,False,Young Adult,997,23,7249.56
1325.0,Store_1325,Large,North,34.0,Electronics,"New York, Industrial",459.63,0.0,5.0,2024-04-17 02:53:11,5.0,25,Male,3.0,420.0,2024,4,Spring,2,Wednesday,16,2,False,Young Adult,628,19,6950.83
1432.0,Store_1432,Medium,South,31.0,Electronics,"New York, Downtown",648.3,0.0,0.0,2021-04-12 13:02:31,7.0,35,Female,2.0,204.0,2021,4,Spring,13,Monday,15,2,False,Young Adult,1729,29,9649.56
1398.0,Store_1398,Small,East,43.0,Footwear,"Florida, Urban",418.133,1.0,10.0,2025-03-21 00:34:01,10.0,35,Female,4.0,112.0,2025,3,Spring,0,Friday,12,1,False,Young Adult,290,23,8782.87
1017.0,Store_1017,Large,West,48.0,Footwear,"Illinois, Rural",342.99100000000004,0.0,30.0,2025-01-19 06:09:31,10.0,25,Male,3.0,295.0,2025,1,Winter,6,Sunday,3,1,True,Young Adult,351,27,8462.72
1549.0,Store_1549,Small,East,20.0,Clothing,"Illinois, Urban",546.048,0.0,0.0,2020-05-09 12:16:07,14.0,25,Male,3.0,352.0,2020,5,Spring,12,Saturday,19,2,True,Young Adult,2067,24,8137.04
1375.0,Store_1375,Large,East,5.0,Clothing,"California, Coastal",273.84,0.0,25.0,2022-08-19 20:21:36,13.0,18,Male,2.0,433.0,2022,8,Summer,20,Friday,33,3,False,Child,1235,26,8106.6
1600.0,Store_1600,Large,North,24.0,Electronics,"Texas, Rural",212.755,1.0,0.0,2020-03-14 13:55:20,8.0,45,Male,2.0,381.0,2020,3,Spring,13,Saturday,11,1,True,Adult,2123,23,6055.15
1339.0,Store_1339,Small,North,53.0,Footwear,"New York, Industrial",532.235,0.0,15.0,2021-08-16 04:17:55,11.0,45,Male,2.0,339.0,2021,8,Summer,4,Monday,33,3,False,Adult,1603,23,7090.47
1149.0,Store_1149,Medium,East,64.0,Accessories,"California, Suburban",560.976,0.0,15.0,2021-05-01 04:56:13,11.0,45,Male,3.0,24.0,2021,5,Spring,4,Saturday,17,2,True,Adult,1710,18,6026.19
1715.0,Store_1715,Large,South,66.0,Accessories,"Texas, Suburban",593.9830000000001,0.0,20.0,2024-02-07 04:17:44,12.0,45,Female,3.0,238.0,2024,2,Winter,4,Wednesday,6,1,False,Adult,698,19,5974.79
1232.0,Store_1232,Medium,South,22.0,Electronics,"New York, Downtown",689.88,0.0,20.0,2023-02-05 21:46:09,9.0,45,Male,3.0,498.0,2023,2,Winter,21,Sunday,5,1,True,Adult,1065,18,6072.11
1103.0,Store_1103,Large,North,25.0,Electronics,"Florida, Suburban",296.22,0.0,15.0,2020-02-07 21:39:31,8.0,35,Female,3.0,81.0,2020,2,Winter,21,Friday,6,1,False,Young Adult,2159,20,5031.01
1955.0,Store_1955,Large,South,55.0,Footwear,"Illinois, Suburban",474.9800000000001,0.0,5.0,2025-10-21 17:10:15,8.0,35,Female,2.0,378.0,2025,10,Autumn,17,Tuesday,43,4,False,Young Adult,76,22,7196.37
1622.0,Store_1622,Medium,South,48.0,Footwear,"Texas, Urban",490.3250000000001,0.0,15.0,2021-07-11 05:51:49,6.0,35,Male,4.0,217.0,2021,7,Summer,5,Sunday,27,3,True,Young Adult,1639,18,7374.22
1736.0,Store_1736,Large,South,42.0,Footwear,"New York, Industrial",316.15200000000004,1.0,15.0,2021-06-11 09:26:32,6.0,35,Female,2.0,30.0,2021,6,Summer,9,Friday,23,2,False,Young Adult,1669,32,12331.57
