Store ID,Store Name,Store Size,Region/Zone,Product_id,Category,Location,Purchase Amount (USD),Promo_code,Discount,Date,Previous Purchases,Age,Gender,Review Rating,Customer_ID
1370,Store_1370,Medium,South,3,Clothing,"Illinois, Rural",281.512,1,0,2025-04-20 09:14:11,8,18,Male,8,164
1551,Store_1551,Large,South,55,Footwear,"California, Suburban",,,15,2024-11-12 07:25:31,6,,,,149
1077,Store_1077,Medium,East,70,Accessories,"New York, Downtown",512.538,0,5,2023-01-13 19:56:30,8,55,Female,3,392
1188,Store_1188,Large,East,15,Clothing,"Texas, Urban",329.152,1,25,2022-06-19 07:57:03,10,25,Male,5,327
1606,Store_1606,Small,South,34,Electronics,"Florida, Suburban",106.68,0,20,2024-09-25 18:55:07,19,35,Female,2,395
1389,Store_1389,Large,West,29,Electronics,"Texas, Rural",338.46999999999997,1,15,2022-02-02 10:44:24,10,25,Female,4,158
1024,Store_1024,Large,West,35,Electronics,"Texas, Rural",711.925,1,25,2022-07-14 09:48:26,11,35,Female,2,278
1614,Store_1614,Large,East,14,Clothing,"California, Coastal",161.236,1,10,2023-06-26 00:47:27,11,35,Female,3,409
1301,Store_1301,Large,East,35,Electronics,"New York, Suburban",235.11,0,5,2023-01-28 21:44:55,13,45,Male,4,482
1670,Store_1670,Medium,North,74,Accessories,"Illinois, Urban",579.27,1,10,2020-11-23 07:51:06,14,65,Female,4,287
1357,Store_1357,Small,East,30,Electronics,"California, Urban",592.6800000000001,0,5,2023-07-02 09:08:48,10,45,Male,4,395
1719,Store_1719,Large,East,32,Electronics,"Florida, Coastal",232.20000000000002,0,10,2025-11-08 17:37:51,12,45,Female,2,305
1958,Store_1958,Small,East,80,Accessories,"Texas, Rural",474.23,1,15,2022-06-30 14:36:59,11,65,Female,3,360
1858,Store_1858,Small,East,34,Electronics,"Florida, Coastal",77.565,0,15,2022-01-20 15:07:46,9,35,Female,3,277
1093,Store_1093,Small,East,75,Accessories,"California, Suburban",358.891,0,30,2020-04-24 16:56:05,5,45,Male,2,311
1835,Store_1835,Large,East,32,Electronics,"California, Urban",655.17,0,10,2022-03-04 18:55:16,10,18,Female,4,391
1550,Store_1550,Large,East,62,Accessories,"Illinois, Rural",559.679,1,5,2022-06-05 10:32:26,12,35,Female,5,74
1335,Store_1335,Medium,North,39,Electronics,"Texas, Urban",164.085,0,25,2023-12-03 17:54:41,7,25,Female,4,229
1163,Store_1163,Large,East,77,Accessories,"California, Coastal",352.625,0,10,2021-12-15 22:08:55,9,35,Female,3,206
1902,Store_1902,Large,South,15,Clothing,"Florida, Urban",246.29999999999998,0,5,2025-02-11 22:58:27,16,35,Female,3,450
1340,Store_1340,Medium,East,70,Accessories,"Illinois, Suburban",380.266,1,15,2020-10-04 13:04:23,13,45,Male,4,317
1833,Store_1833,Large,North,31,Electronics,"Florida, Coastal",80.185,1,10,2021-01-23 03:59:38,13,25,Female,3,100
1566,Store_1566,Large,West,34,Electronics,"Texas, Urban",736.29,0,0,2022-07-03 22:49:11,8,18,Male,4,429
1071,Store_1071,Medium,North,49,Footwear,"Illinois, Suburban",314.732,0,15,2021-04-15 22:16:29,8,25,Female,3,382
1041,Store_1041,Medium,North,63,Accessories,"Illinois, Suburban",88.98500000000001,0,0,2020-11-19 15:20:04,11,55,Male,4,6
1410,Store_1410,Medium,South,1,Clothing,"Illinois, Suburban",389.652,0,0,2023-03-18 03:37:37,8,25,Female,5,230
1897,Store_1897,Large,West,66,Accessories,"New York, Downtown",17.914,0,15,2020-11-25 20:25:45,8,65,Female,5,65
1837,Store_1837,Medium,East,66,Accessories,"Illinois, Urban",17.121000000000002,0,15,2022-12-12 07:54:18,5,35,Female,5,99
1643,Store_1643,Large,North,5,Clothing,"Florida, Coastal",117.336,0,20,2020-12-03 10:57:06,14,25,Female,1,165
1020,Store_1020,Large,South,64,Accessories,"Florida, Suburban",185.588,0,5,2021-10-01 03:34:58,7,65,Male,3,130
1000,Store_1000,Medium,North,3,Clothing,"Texas, Rural",176.73999999999998,1,15,2022-09-11 08:59:44,14,35,Male,3,228
1677,Store_1677,Medium,North,13,Clothing,"California, Coastal",272.58,0,5,2024-10-24 11:52:03,15,35,Male,5,363
1571,Store_1571,Small,East,64,Accessories,"California, Suburban",339.91100000000006,0,10,2023-05-11 17:34:00,12,55,Male,1,85
1075,Store_1075,Small,South,67,Accessories,"New York, Industrial",291.90500000000003,1,10,2020-07-11 18:01:24,12,45,Female,3,286
1602,Store_1602,Small,East,39,Electronics,"Illinois, Urban",289.815,0,15,2024-10-07 22:22:03,20,25,Female,2,31
1397,Store_1397,Medium,South,31,Electronics,"New York, Downtown",507.555,0,15,2020-10-05 03:55:36,11,25,Female,4,17
1718,Store_1718,Large,East,50,Footwear,"Texas, Suburban",154.859,1,10,2020-11-20 09:04:11,8,35,Male,5,26
1087,Store_1087,Small,South,59,Footwear,"Texas, Suburban",349.39300000000003,0,0,2020-11-07 17:59:01,10,35,Male,2,223
1593,Store_1593,Large,South,79,Accessories,"California, Coastal",632.401,1,5,2021-07-31 04:21:38,10,65,Male,2,437
1016,Store_1016,Medium,East,5,Clothing,"Texas, Urban",,,25,2020-03-10 20:00:42,12,,,,100
1328,Store_1328,Large,North,41,Footwear,"Illinois, Suburban",296.53900000000004,1,20,2023-09-22 06:25:55,10,45,Male,3,295
1942,Store_1942,Large,South,71,Accessories,"Florida, Urban",476.918,0,25,2020-05-12 10:29:58,7,55,Male,4,112
1209,Store_1209,Medium,North,53,Footwear,"Texas, Suburban",284.482,0,15,2022-01-09 09:54:27,13,25,Female,2,309
1823,Store_1823,Medium,East,8,Clothing,"New York, Suburban",106.61200000000001,1,25,2023-09-01 08:27:15,9,35,Female,5,45
1382,Store_1382,Large,North,76,Accessories,"Illinois, Urban",412.012,1,20,2022-01-19 00:44:29,15,65,Male,2,129
1564,Store_1564,Large,South,9,Clothing,"Texas, Rural",321.16,1,5,2022-05-09 10:14:06,8,25,Female,3,481
1639,Store_1639,Small,East,64,Accessories,"Texas, Suburban",619.086,0,20,2021-05-26 08:13:47,10,55,Female,4,63
1145,Store_1145,Large,East,59,Footwear,"Illinois, Urban",61.127,0,15,2025-10-24 18:53:23,8,25,Female,5,228
1452,Store_1452,Medium,East,27,Electronics,"Texas, Urban",419.305,1,5,2020-02-09 12:36:41,6,45,Female,3,238
1815,Store_1815,Medium,North,52,Footwear,"Florida, Urban",353.53000000000003,1,0,2021-09-25 02:58:31,6,25,Female,2,425
1392,Store_1392,Medium,East,49,Footwear,"California, Suburban",345.125,0,10,2020-03-15 10:13:17,9,25,Female,4,472
1309,Store_1309,Large,East,33,Electronics,"Illinois, Urban",58.875,0,15,2024-10-18 08:58:54,9,45,Male,2,381
1930,Store_1930,Large,East,32,Electronics,"New York, Downtown",265.96,1,15,2024-11-30 12:50:47,8,18,Male,9,500
1491,Store_1491,Large,East,69,Accessories,"Texas, Urban",,,15,2024-12-03 16:22:03,10,,,,220
1759,Store_1759,Large,East,72,Accessories,"California, Coastal",456.147,1,15,2024-07-05 09:46:35,12,35,Female,2,469
1429,Store_1429,Medium,East,16,Clothing,"New York, Industrial",444.42,0,0,2023-05-02 00:01:38,7,25,Female,4,455
1000,Store_1000,Large,East,13,Clothing,"New York, Industrial",135.048,0,0,2023-10-16 17:57:42,11,35,Male,4,16
1040,Store_1040,Large,West,43,Footwear,"Florida, Urban",456.258,0,10,2023-12-03 06:11:32,5,35,Female,4,451
1584,Store_1584,Medium,East,26,Electronics,"California, Suburban",371.505,0,15,2024-01-02 15:15:27,8,25,Female,2,63
1671,Store_1671,Large,East,14,Clothing,"Illinois, Suburban",166.61999999999998,0,15,2025-08-30 06:08:03,12,18,Female,5,240
1211,Store_1211,Large,South,42,Footwear,"California, Urban",172.568,0,15,2022-11-01 12:39:35,5,45,Female,1,186
1332,Store_1332,Medium,East,40,Electronics,"California, Coastal",208.695,0,30,2022-10-13 10:38:14,11,35,Female,5,415
1807,Store_1807,Small,North,63,Accessories,"New York, Suburban",408.03400000000005,1,10,2021-06-03 08:37:37,5,55,Female,2,61
1650,Store_1650,Large,South,56,Footwear,"Florida, Coastal",295.086,0,5,2021-02-28 04:50:44,12,25,Female,1,255
1445,Store_1445,Small,North,68,Accessories,"Florida, Urban",610.974,0,10,2022-07-20 06:50:55,9,45,Female,3,404
1941,Store_1941,Medium,South,6,Clothing,"California, Coastal",172.93200000000002,0,20,2023-07-05 10:43:37,9,35,Male,3,25
1303,Store_1303,Large,North,3,Clothing,"California, Urban",199.68,0,5,2023-12-14 02:20:09,9,25,Male,4,3
1554,Store_1554,Small,East,25,Electronics,"Texas, Rural",29.755,1,20,2024-03-13 07:08:01,11,45,Female,4,150
1690,Store_1690,Medium,South,44,Footwear,"New York, Industrial",171.809,0,20,2024-06-12 04:10:26,10,45,Female,3,130
1700,Store_1700,Large,East,66,Accessories,"Illinois, Suburban",172.80900000000003,0,15,2024-11-09 20:50:42,6,55,Male,4,174
1757,Store_1757,Medium,South,22,Electronics,"Illinois, Rural",,,20,2025-01-12 07:25:46,7,,,,181
1809,Store_1809,Medium,West,3,Clothing,"Florida, Coastal",313.432,1,20,2025-05-02 12:26:59,7,35,Female,5,275
1153,Store_1153,Large,South,8,Clothing,"New York, Suburban",416.104,1,20,2020-01-17 06:47:59,14,35,Male,1,381
1615,Store_1615,Small,East,55,Footwear,"Florida, Urban",114.433,0,10,2024-08-03 02:26:06,11,25,Female,4,101
1522,Store_1522,Large,South,70,Accessories,"Illinois, Urban",377.445,1,5,2025-08-18 20:34:41,21,35,Female,4,377
1024,Store_1024,Medium,South,55,Footwear,"California, Suburban",403.744,0,5,2025-08-30 12:43:56,9,35,Male,3,478
1807,Store_1807,Large,East,66,Accessories,"New York, Suburban",176.63400000000001,1,30,2022-12-14 04:24:19,15,35,Female,4,256
1024,Store_1024,Medium,South,72,Accessories,"New York, Suburban",236.717,0,0,2025-09-13 08:03:44,7,65,Male,5,124
1595,Store_1595,Medium,East,48,Footwear,"Texas, Urban",121.56100000000002,0,10,2024-10-20 23:20:53,15,45,Female,2,74
1105,Store_1105,Small,South,26,Electronics,"California, Coastal",106.615,1,5,2023-12-18 08:12:14,11,25,Female,4,260
1752,Store_1752,Small,South,56,Footwear,"California, Coastal",418.59400000000005,0,20,2023-01-24 10:30:29,3,35,Male,3,412
1118,Store_1118,Large,North,55,Footwear,"Florida, Coastal",140.393,0,15,2024-03-14 06:05:16,10,35,Female,4,387
1970,Store_1970,Large,North,20,Clothing,"New York, Downtown",238.132,1,5,2021-12-12 06:57:49,12,35,Female,5,96
1107,Store_1107,Large,South,15,Clothing,"Florida, Suburban",167.644,1,30,2021-02-16 00:20:06,6,35,Male,4,321
1329,Store_1329,Small,East,48,Footwear,"California, Coastal",34.617000000000004,0,20,2024-10-31 20:51:16,20,35,Male,3,207
1179,Store_1179,Medium,East,59,Footwear,"Texas, Urban",403.931,0,5,2022-07-03 14:09:06,13,25,Female,4,269
1880,Store_1880,Medium,East,14,Clothing,"New York, Downtown",390.276,0,20,2024-09-05 18:15:05,9,35,Female,4,130
1130,Store_1130,Medium,West,76,Accessories,"California, Urban",326.29,1,20,2021-11-22 15:43:34,13,65,Female,4,157
1806,Store_1806,Medium,South,52,Footwear,"Texas, Suburban",384.46200000000005,1,20,2021-07-04 07:54:19,15,45,Female,4,33
1602,Store_1602,Medium,South,23,Electronics,"Illinois, Suburban",,,10,2023-10-22 00:40:18,9,,,,434
1930,Store_1930,Medium,East,40,Electronics,"California, Suburban",469.57500000000005,0,10,2022-05-06 01:45:50,15,25,Female,4,346
1752,Store_1752,Large,South,25,Electronics,"Illinois, Rural",681.48,0,15,2023-07-21 02:36:49,11,18,Male,3,157
1758,Store_1758,Large,East,53,Footwear,"Florida, Urban",129.603,1,15,2020-03-27 10:43:02,11,45,Female,4,102
1167,Store_1167,Medium,East,75,Accessories,"Illinois, Urban",575.705,0,15,2025-08-07 12:14:22,15,45,Male,3,222
1222,Store_1222,Small,South,68,Accessories,"California, Suburban",367.95500000000004,1,10,2024-02-20 09:34:24,13,45,Female,4,356
1468,Store_1468,Large,South,14,Clothing,"Illinois, Suburban",516.8799999999999,1,5,2022-04-12 08:14:24,10,18,Female,4,191
1277,Store_1277,Large,North,55,Footwear,"New York, Industrial",421.9170000000001,1,15,2024-01-31 19:31:25,11,45,Male,4,363
1189,Store_1189,Small,East,79,Accessories,"California, Suburban",59.712,1,15,2025-01-20 12:30:44,7,55,Male,1,136
1530,Store_1530,Large,South,48,Footwear,"Texas, Urban",462.572,0,25,2024-01-06 02:54:21,7,35,Female,2,210
1525,Store_1525,Large,South,10,Clothing,"Illinois, Rural",210.324,0,15,2022-12-04 02:01:05,6,35,Female,2,405
1996,Store_1996,Large,North,13,Clothing,"New York, Suburban",260.808,0,20,2023-09-08 10:18:22,5,25,Female,4,205
1754,Store_1754,Large,South,4,Clothing,"Florida, Coastal",18.516,0,10,2025-08-06 23:21:51,12,25,Male,4,423
1620,Store_1620,Large,East,31,Electronics,"Florida, Coastal",582.655,1,20,2025-08-06 02:07:38,6,25,Male,4,193
1945,Store_1945,Medium,East,42,Footwear,"Illinois, Suburban",262.69100000000003,0,10,2023-05-10 16:20:11,9,45,Female,2,352
1189,Store_1189,Large,East,19,Clothing,"Florida, Coastal",574.492,1,30,2020-10-02 16:49:43,12,18,Female,3,208
1982,Store_1982,Large,East,58,Footwear,"Texas, Urban",,,20,2020-05-30 19:44:32,11,,,,66
1217,Store_1217,Medium,East,26,Electronics,"California, Urban",379.62,0,0,2023-11-16 06:40:38,19,18,Female,1,225
1298,Store_1298,Large,East,34,Electronics,"New York, Downtown",317.19,0,20,2021-01-08 06:15:30,18,18,Female,4,117
1310,Store_1310,Large,West,18,Clothing,"Illinois, Suburban",477.756,0,15,2025-10-08 15:21:48,7,18,Female,4,470
1235,Store_1235,Large,South,11,Clothing,"Florida, Urban",336.964,1,15,2020-06-04 21:15:17,11,18,Female,2,341
1167,Store_1167,Large,North,67,Accessories,"California, Suburban",305.942,0,30,2024-04-03 22:09:49,12,35,Female,9,170
1779,Store_1779,Large,North,55,Footwear,"Texas, Suburban",521.3340000000001,0,20,2021-06-21 15:07:56,11,35,Male,3,197
1192,Store_1192,Medium,East,1,Clothing,"Florida, Coastal",234.22799999999998,0,5,2025-01-12 19:20:57,13,35,Female,1,369
1241,Store_1241,Large,South,70,Accessories,"Florida, Urban",335.14300000000003,1,20,2022-09-23 13:09:52,9,35,Female,4,257
1161,Store_1161,Large,South,49,Footwear,"New York, Suburban",309.683,0,5,2023-11-27 08:09:56,7,45,Male,3,31
1875,Store_1875,Medium,East,16,Clothing,"Texas, Rural",53.668,1,25,2021-08-27 22:33:58,10,35,Female,3,130
1338,Store_1338,Large,South,76,Accessories,"Texas, Suburban",348.387,0,10,2025-08-04 00:03:32,11,65,Female,4,197
1790,Store_1790,Large,East,77,Accessories,"Illinois, Suburban",226.902,0,15,2021-02-04 20:16:38,4,45,Female,2,377
1454,Store_1454,Large,South,52,Footwear,"New York, Downtown",371.482,1,20,2022-07-22 15:50:41,8,25,Female,5,12
1134,Store_1134,Medium,East,67,Accessories,"Illinois, Suburban",432.994,1,30,2023-09-03 20:02:18,10,55,Female,4,259
1192,Store_1192,Small,East,42,Footwear,"New York, Suburban",394.39400000000006,0,5,2023-02-13 21:44:48,11,45,Female,3,183
1401,Store_1401,Large,South,43,Footwear,"Texas, Urban",236.13800000000003,1,0,2021-11-17 00:14:40,10,25,Female,5,424
1391,Store_1391,Medium,North,46,Footwear,"New York, Suburban",67.48500000000001,0,20,2022-05-15 12:40:09,12,35,Female,3,156
1600,Store_1600,Small,North,39,Electronics,"New York, Suburban",337.78499999999997,0,25,2022-10-13 06:03:46,10,25,Female,3,21
1041,Store_1041,Large,East,68,Accessories,"New York, Suburban",374.741,1,15,2021-06-21 01:41:24,5,35,Female,3,489
1092,Store_1092,Large,North,44,Footwear,"California, Coastal",34.398,1,5,2024-04-15 17:53:42,18,45,Male,2,356
1214,Store_1214,Medium,East,7,Clothing,"California, Suburban",333.852,0,5,2022-11-01 14:38:23,6,25,Female,3,61
1348,Store_1348,Large,East,24,Electronics,"Texas, Urban",308.475,0,15,2025-01-23 01:20:17,9,25,Male,3,27
1512,Store_1512,Large,South,38,Electronics,"New York, Industrial",366.65999999999997,0,5,2022-06-15 12:38:13,11,35,Female,7,401
1334,Store_1334,Small,East,67,Accessories,"Texas, Suburban",206.219,0,10,2025-10-07 10:33:16,16,55,Female,6,413
1398,Store_1398,Large,North,41,Footwear,"California, Suburban",276.26500000000004,0,20,2022-12-03 14:29:59,5,45,Female,5,488
1923,Store_1923,Large,West,65,Accessories,"New York, Suburban",584.73,1,5,2024-12-09 09:04:47,7,65,Male,2,304
1163,Store_1163,Large,South,30,Electronics,"Illinois, Rural",604.075,1,10,2024-04-08 11:22:59,6,35,Male,1,196
1105,Store_1105,Small,South,54,Footwear,"California, Urban",343.04600000000005,0,10,2022-12-13 09:16:55,8,25,Male,4,131
1231,Store_1231,Small,West,1,Clothing,"California, Coastal",380.424,0,5,2024-02-24 01:56:17,6,35,Male,3,87
1991,Store_1991,Medium,West,52,Footwear,"California, Urban",503.61400000000003,1,20,2020-03-23 05:43:15,9,35,Male,1,244
1557,Store_1557,Small,East,39,Electronics,"New York, Industrial",377.57500000000005,1,15,2020-08-17 16:07:06,8,35,Female,2,2
1716,Store_1716,Medium,South,2,Clothing,"Florida, Urban",329.13599999999997,0,25,2023-01-08 16:44:01,13,35,Female,4,338
1532,Store_1532,Medium,East,54,Footwear,"Illinois, Rural",474.63900000000007,0,10,2023-11-02 23:23:40,9,25,Female,3,91
1176,Store_1176,Medium,South,3,Clothing,"Illinois, Suburban",,,25,2021-08-14 19:22:31,10,,,,269
1678,Store_1678,Medium,North,19,Clothing,"Texas, Urban",276.64,1,15,2023-01-02 11:26:01,8,35,Male,3,398
1293,Store_1293,Small,East,23,Electronics,"New York, Downtown",249.37,1,15,2021-09-12 17:00:17,9,18,Female,3,346
1264,Store_1264,Large,East,13,Clothing,"California, Coastal",326.476,1,5,2020-06-15 14:43:17,8,18,Female,2,379
1787,Store_1787,Medium,South,77,Accessories,"Florida, Suburban",99.83,1,25,2025-02-01 15:18:06,9,35,Male,4,13
1851,Store_1851,Small,East,23,Electronics,"New York, Suburban",525.115,1,10,2025-10-29 07:16:02,8,18,Female,4,214
1519,Store_1519,Large,North,74,Accessories,"New York, Suburban",308.85400000000004,0,15,2025-11-27 06:58:28,10,55,Male,3,223
1269,Store_1269,Small,North,2,Clothing,"Florida, Coastal",361.848,0,25,2021-03-06 20:23:43,10,18,Female,2,146
1829,Store_1829,Medium,East,73,Accessories,"California, Coastal",562.032,1,25,2025-09-06 21:34:07,8,35,Female,3,433
1211,Store_1211,Small,South,49,Footwear,"New York, Suburban",203.06,0,10,2022-06-15 08:01:00,11,35,Male,4,2
1162,Store_1162,Large,West,10,Clothing,"Illinois, Suburban",304.332,0,20,2024-04-20 03:38:41,14,35,Female,4,261
1822,Store_1822,Large,East,48,Footwear,"Illinois, Urban",,,15,2023-09-26 10:14:39,14,,,,28
1556,Store_1556,Small,East,67,Accessories,"Florida, Suburban",191.477,0,0,2022-01-03 16:56:05,11,45,Female,6,173
1916,Store_1916,Large,West,41,Footwear,"California, Coastal",159.137,0,15,2021-11-20 21:24:02,6,25,Female,3,63
1744,Store_1744,Medium,South,8,Clothing,"Florida, Coastal",321.42,0,10,2021-11-23 00:07:18,13,35,Female,2,377
1052,Store_1052,Small,West,48,Footwear,"New York, Industrial",159.611,1,15,2022-06-20 03:48:23,8,35,Male,5,89
1232,Store_1232,Medium,South,66,Accessories,"Illinois, Rural",561.587,0,20,2024-07-31 00:10:22,11,45,Female,4,173
1437,Store_1437,Large,East,78,Accessories,"Texas, Rural",656.7370000000001,1,20,2022-02-22 14:25:02,8,55,Female,3,242
1853,Store_1853,Small,South,64,Accessories,"Florida, Coastal",147.316,0,15,2024-10-06 13:35:22,11,45,Female,4,253
1682,Store_1682,Large,South,11,Clothing,"Texas, Urban",350.256,0,25,2020-01-22 04:40:20,5,25,Female,4,235
1517,Store_1517,Large,East,80,Accessories,"Texas, Suburban",105.612,0,0,2023-01-18 22:59:32,6,35,Female,4,237
1950,Store_1950,Medium,South,16,Clothing,"Illinois, Suburban",131.11599999999999,1,15,2024-10-23 02:29:33,10,25,Female,2,96
1043,Store_1043,Large,East,52,Footwear,"Florida, Urban",433.85200000000003,1,10,2023-12-22 23:06:26,14,45,Male,1,152
1602,Store_1602,Large,South,64,Accessories,"Texas, Rural",140.192,0,5,2021-08-20 02:18:25,10,35,Female,4,21
1707,Store_1707,Large,East,49,Footwear,"New York, Industrial",414.711,0,5,2021-03-10 11:33:06,9,35,Female,4,463
1515,Store_1515,Medium,East,21,Electronics,"California, Coastal",311.955,0,15,2020-12-14 23:33:24,10,45,Female,4,332
1632,Store_1632,Large,South,46,Footwear,"California, Suburban",269.434,0,10,2024-12-07 02:41:27,13,25,Male,2,32
1574,Store_1574,Large,South,21,Electronics,"Illinois, Urban",205.66500000000002,0,5,2024-01-26 04:26:05,14,35,Male,3,19
1091,Store_1091,Large,South,60,Footwear,"Florida, Suburban",306.90000000000003,0,0,2023-07-30 04:36:51,8,35,Female,2,364
1758,Store_1758,Medium,East,8,Clothing,"Florida, Suburban",216.952,1,10,2025-01-27 18:26:28,7,35,Female,4,268
1730,Store_1730,Large,East,53,Footwear,"California, Suburban",115.09400000000001,1,25,2024-02-24 02:29:43,10,45,Male,3,211
1953,Store_1953,Large,East,19,Clothing,"New York, Downtown",93.78,0,15,2022-02-13 00:35:34,4,25,Female,7,286
1437,Store_1437,Medium,East,20,Clothing,"California, Coastal",609.7959999999999,1,5,2025-10-16 05:27:53,9,25,Female,5,34
1336,Store_1336,Large,South,64,Accessories,"California, Suburban",233.16800000000003,0,30,2025-09-04 21:41:39,14,35,Female,4,275
1742,Store_1742,Large,West,7,Clothing,"Florida, Coastal",485.29200000000003,0,15,2020-02-28 07:00:17,15,35,Male,3,393
1293,Store_1293,Small,East,38,Electronics,"Texas, Suburban",265.92,0,15,2020-03-17 06:15:42,7,25,Female,4,206
1699,Store_1699,Medium,South,70,Accessories,"New York, Industrial",409.825,0,25,2023-08-11 11:29:50,2,55,Male,3,62
1819,Store_1819,Small,West,75,Accessories,"Florida, Urban",558.821,1,20,2025-09-12 17:13:56,9,45,Male,2,298
1924,Store_1924,Large,East,53,Footwear,"California, Coastal",,,15,2021-09-26 16:35:20,7,,,,179
1679,Store_1679,Large,South,20,Clothing,"Texas, Rural",52.62,0,0,2020-03-25 16:12:31,12,18,Female,4,134
1966,Store_1966,Small,South,18,Clothing,"New York, Suburban",125.35199999999999,0,10,2025-07-17 07:11:36,12,35,Male,5,375
1263,Store_1263,Small,South,32,Electronics,"Illinois, Suburban",657.09,0,20,2023-05-25 15:18:50,10,25,Male,1,271
1104,Store_1104,Medium,East,55,Footwear,"New York, Downtown",264.99,0,10,2020-12-18 07:43:33,12,25,Female,1,39
1992,Store_1992,Large,North,48,Footwear,"New York, Industrial",333.57500000000005,0,0,2025-04-16 13:57:07,13,25,Male,3,68
1223,Store_1223,Small,North,71,Accessories,"California, Coastal",28.574,0,15,2020-10-20 06:51:36,13,65,Male,2,289
1418,Store_1418,Medium,South,63,Accessories,"California, Urban",333.427,1,25,2023-09-27 02:51:29,10,45,Male,4,245
1977,Store_1977,Large,South,74,Accessories,"Illinois, Urban",287.456,0,30,2023-08-13 06:37:07,11,35,Female,2,182
1114,Store_1114,Large,East,28,Electronics,"Illinois, Urban",529.36,1,5,2022-02-08 21:29:57,6,45,Female,4,392
1890,Store_1890,Large,West,26,Electronics,"Illinois, Suburban",,,30,2020-01-19 22:25:18,6,,,,421
1234,Store_1234,Medium,East,61,Accessories,"Florida, Coastal",486.863,0,10,2024-08-06 02:39:44,8,55,Male,2,130
1783,Store_1783,Medium,West,50,Footwear,"Florida, Urban",382.61400000000003,1,20,2025-09-12 14:19:52,5,45,Male,3,123
1273,Store_1273,Medium,East,22,Electronics,"California, Coastal",389.64,0,5,2023-05-08 14:20:16,7,25,Female,4,158
1954,Store_1954,Large,North,48,Footwear,"California, Urban",213.477,0,15,2022-08-04 13:37:48,10,45,Female,2,404
1229,Store_1229,Medium,East,54,Footwear,"Illinois, Rural",183.778,1,15,2021-11-19 05:52:32,9,35,Female,2,479
1728,Store_1728,Medium,North,1,Clothing,"Florida, Urban",336.64,1,10,2023-04-20 13:58:18,11,18,Male,3,357
1033,Store_1033,Large,East,67,Accessories,"Texas, Suburban",380.432,0,10,2025-10-25 20:06:24,13,55,Female,5,200
1387,Store_1387,Medium,East,1,Clothing,"Florida, Urban",285.496,1,10,2023-07-17 10:12:24,5,25,Male,2,438
1708,Store_1708,Small,East,65,Accessories,"California, Urban",227.20400000000004,1,15,2021-09-30 02:53:59,13,55,Male,5,196
1500,Store_1500,Large,South,78,Accessories,"Florida, Urban",583.495,1,30,2023-01-18 09:05:47,12,35,Female,2,434
1894,Store_1894,Medium,East,57,Footwear,"California, Suburban",178.20000000000002,0,15,2023-01-04 11:32:55,9,25,Male,4,432
1461,Store_1461,Large,East,77,Accessories,"Illinois, Urban",441.168,0,15,2023-04-27 02:22:01,13,55,Female,2,345
1448,Store_1448,Large,North,53,Footwear,"Illinois, Suburban",508.6960000000001,1,10,2025-12-21 00:48:56,9,25,Male,2,234
1828,Store_1828,Medium,East,44,Footwear,"Illinois, Urban",359.656,0,15,2025-02-06 11:26:01,10,35,Male,2,47
1213,Store_1213,Large,East,76,Accessories,"Texas, Rural",256.09000000000003,1,20,2023-01-23 00:42:05,10,55,Male,6,291
1045,Store_1045,Large,East,57,Footwear,"Texas, Rural",181.193,1,0,2024-11-30 21:15:35,8,45,Female,4,348
1404,Store_1404,Large,South,58,Footwear,"California, Suburban",480.9870000000001,1,5,2023-03-04 03:22:38,12,25,Female,1,207
1332,Store_1332,Large,South,42,Footwear,"New York, Suburban",285.088,1,15,2022-03-31 10:40:00,8,35,Male,4,193
1239,Store_1239,Large,East,32,Electronics,"Texas, Rural",461.125,1,0,2020-01-19 19:35:11,11,35,Female,2,500
1253,Store_1253,Large,East,50,Footwear,"California, Coastal",342.40900000000005,1,10,2024-08-06 22:09:19,9,45,Female,4,427
1227,Store_1227,Large,East,29,Electronics,"Florida, Suburban",407.34000000000003,0,15,2025-12-18 06:56:18,10,18,Male,3,416
1732,Store_1732,Large,North,24,Electronics,"Illinois, Rural",699.5250000000001,0,20,2022-02-12 16:11:13,11,18,Female,1,85
1890,Store_1890,Large,South,55,Footwear,"Illinois, Suburban",522.831,1,15,2025-11-19 04:42:56,9,35,Male,2,184
1165,Store_1165,Large,East,50,Footwear,"Illinois, Urban",42.791000000000004,1,10,2022-05-31 07:24:43,16,35,Male,2,18
1584,Store_1584,Large,East,29,Electronics,"California, Suburban",396.66999999999996,1,5,2023-08-26 00:17:52,9,18,Female,1,284
1736,Store_1736,Large,East,27,Electronics,"Illinois, Rural",430.695,0,5,2023-07-29 18:05:16,10,25,Female,2,94
1510,Store_1510,Medium,South,51,Footwear,"Texas, Suburban",509.872,0,15,2022-11-30 01:43:23,5,25,Female,2,402
1597,Store_1597,Small,South,42,Footwear,"Florida, Coastal",48.543000000000006,0,20,2020-09-21 18:22:04,7,45,Male,3,456
1592,Store_1592,Small,South,80,Accessories,"Illinois, Suburban",515.645,0,10,2025-03-26 04:01:55,8,35,Female,1,156
1955,Store_1955,Large,South,40,Electronics,"California, Coastal",487.18500000000006,0,5,2025-02-01 14:33:05,10,18,Male,4,217
1726,Store_1726,Large,South,36,Electronics,"Florida, Coastal",553.38,0,10,2023-08-11 08:06:39,13,18,Male,2,247
